in,0,label,Having_@_symbol,Having_IP,Prefix_suffix_separation,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,statistical_report,tiny_url,web_traffic
61,http://www.cruelangel.net/divinitas/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
62,http://death_of_ase.tripod.com/dt/twisteddesire.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
63,http://www.orchidveil.net/trapdoor/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
64,http://www.geocities.com/roryheadmav/main.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
65,http://www.angelfire.com/anime4/wildefyre/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
66,http://www.yaoiluvr.net,0,0,0,0,0,0,0,1,1,1,0,1,0,1
67,http://www.angelfire.com/goth2/azrael/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
68,http://m.webring.com/hub?ring=yaoi28,0,0,0,0,0,0,0,1,1,1,0,0,0,1
69,http://onami.free.fr/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
70,http://www.geocities.com/obsidianblaze/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
71,http://p080.ezboard.com/badragonballyaoirpg,0,0,0,0,0,0,0,1,1,1,0,1,0,1
72,http://www.pureyaoi.org/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
73,http://www.gaytoon-japan.com,0,0,0,1,0,0,0,1,1,1,0,0,0,1
74,http://www.clubclassic.net/yaoi.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
75,http://www.geocities.com/apple_toh/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
76,http://www.gongaga.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
77,http://www.angelfire.com/goth/doujinshi_rapture/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
78,http://geocities.com/plugplaymanga/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
79,http://www.kinu-sekigushi.com/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
80,http://www.geocities.com/can_it_be_sin/index_2.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
81,http://community.livejournal.com/jrockyaoi/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
82,http://arachnoid.reverie-noire.com/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
83,http://totchi.tripod.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
84,http://home.arcor.de/jrock-yaoi/index2.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,0
85,http://www.dtwins.co.uk/jfic/efiction30/index.php,0,0,0,0,0,1,0,1,1,1,0,0,0,1
86,http://members.tripod.com/starchan/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
87,http://www.geocities.com/hushie_hush/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
88,http://www.cursedmoons.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
89,http://www.worldshaking.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
90,http://www.shoujoai.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
91,http://www.angelfire.com/anime2/yurifics/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
92,http://groups.yahoo.com/group/lilypetalsandfallendewdrops/,0,0,0,0,0,0,2,1,1,1,0,0,0,0
93,http://www.privateholes.com/anime/anime-sex/index6.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
94,http://www.privateholes.com/anime/anime-asia/index6.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
95,http://www.anime-hentai-cartoons.com/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
96,http://idd00788.eresmas.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
97,http://www.applicot.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
98,http://adultcompass.com/avs/0/1/acw/index.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
99,http://www.adult-anime-hentai.com/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
100,http://www.emuck.com:3000/archive/egan.html,0,0,0,0,0,2,0,1,1,1,0,1,0,1
101,http://danoday.com/summit.shtml,0,0,0,0,0,0,0,1,1,1,0,0,0,1
102,http://groups.yahoo.com/group/voice_actor_appreciation/links/events_and_appearanc_000985383761/,0,0,0,0,0,0,1,1,1,1,0,0,0,0
103,http://voice-international.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
104,http://www.livinglegendsltd.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
105,http://voicechasers.com/forum/viewforum.php?f=8,0,0,0,0,0,0,0,1,1,1,0,0,0,1
106,http://hollywoodcollectorshow.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
107,http://www.geocities.com/hollywood/hills/8944/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
108,http://asifa.proboards61.com/index.cgi?action=calendarviewall,0,0,0,0,0,2,2,1,1,1,0,0,0,1
109,http://groups.yahoo.com/group/voice_actor_appreciation/cal///group/voice_actor_appreciation/?v=42&amp;pos=,0,0,0,0,1,0,1,1,1,1,0,0,0,0
110,http://us.imdb.com/name/nm0267724/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
111,http://www.pamelynferdin.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
112,http://www.pamferdin.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
113,http://www.monkeydog.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
114,http://teamknightrider.com/cast/plato/plato.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
115,http://us.imdb.com/name/nm0281486/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
116,http://anp.awn.com/anifest-3.html,0,0,0,0,0,2,0,1,1,1,0,1,0,0
117,http://www.awn.com/mag/issue1.7/articles/kowlaskidi1.7.html,0,0,0,0,0,1,2,1,1,1,0,0,0,0
118,http://www.awn.com/mag/issue2.7/2.7pages/2.7jacksonjones.html,0,0,0,0,0,1,2,1,1,1,0,0,0,0
119,http://www.awn.com/mag/issue1.9/articles/kowlagrinch1.9.html,0,0,0,0,0,1,2,1,1,1,0,0,0,0
120,http://us.imdb.com/name/nm0004931/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
121,http://www.voicechasers.com/database/showactor.php?actorid=1251,0,0,0,0,0,2,2,1,1,1,0,0,0,1
122,http://www.vortex.com/av.html#jayward1,0,0,0,0,0,2,0,1,1,1,0,0,1,1
123,http://starbulletin.com/96/07/11/features/story3.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
124,http://anp.awn.com/juneforay.html,0,0,0,0,0,2,0,1,1,1,0,1,0,0
125,http://www.cerias.purdue.edu/homes/spaf/yucks/v2/msg00061.html,0,0,0,0,0,1,2,1,1,1,0,0,0,0
126,http://www.awn.com/mag/issue5.03/5.03pages/evanierforay.php3,0,0,0,0,0,1,2,1,1,1,0,0,0,0
127,http://www.awn.com/mag/issue4.02/4.02pages/foraylittlejohn.php3,0,0,0,0,0,1,2,1,1,1,0,0,0,0
128,http://archives.seattletimes.nwsource.com/cgi-bin/texis.cgi/web/vortex/display?slug=voic29&amp;date=20000629,0,0,0,0,0,1,1,1,1,1,0,0,0,1
129,http://www.geocities.com/enchantedforest/dell/8545/fraley.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
130,http://us.imdb.com/name/nm0289710/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
131,http://www.voicechasers.com/database/showactor.php?actorid=1133,0,0,0,0,0,2,2,1,1,1,0,0,0,1
132,http://patfraley.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
133,http://nerf-herders-anonymous.net/patfraley.html,0,0,0,1,0,0,0,1,1,1,0,0,0,1
134,http://www.vasta.org/professional_index/fraleyp.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
135,http://news.toonzone.net/2000/oct/27/hearing_voices.php#pat_on_the_head,0,0,0,0,0,2,2,1,1,1,0,0,0,1
136,http://members.tripod.com/~leemichaelwithers/sfh.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,0
137,http://www.radiospirits.com/onradio/meethost_sf.asp,0,0,0,0,0,2,0,1,1,1,0,0,0,1
138,http://us.imdb.com/name/nm0292677/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
139,http://freberg.westnet.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
140,http://www.aarp.org/mmaturity/mar_apr00_preview/creators.html#freberg,0,0,0,0,0,2,2,1,1,1,0,0,0,0
141,http://www.cosmik.com/aa-october99/stan_freberg.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
142,http://www.tsimon.com/freberg.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
143,http://www.firezine.net/issue6/fz6_07.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
144,http://www.thehutch.com/rabhutch/freberg.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
145,http://www.povonline.com/cols/col051.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
146,http://www.povonline.com/2001/news060901.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
147,http://www.austinchronicle.com/issues/dispatch/1999-12-10/music_feature3.html,0,0,0,0,0,2,1,1,1,1,0,0,0,0
148,http://www.dawsbutler.com/freberg.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
149,http://freberg.westnet.com/list.html,0,0,0,0,0,2,0,1,1,1,0,0,1,1
150,http://www.rhino.com/features/75645p.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
151,http://hitcomedy.com/index.html?/act/freberg/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
152,http://www.cyberonic.net/~atrain/comedy/freberg.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
153,http://www.povonline.com/cols/col102.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
154,http://freberg.westnet.com/hear_it.html,0,0,0,0,0,2,0,1,1,1,0,0,1,1
155,http://www.epinions.com/musc-album-musc-freberg__stan/tk_~mm032.1.2,0,0,0,0,0,1,2,1,1,1,0,0,0,1
156,http://citypaper.net/articles/091699/mus.stan.shtml,0,0,0,0,0,2,0,1,1,1,0,0,0,1
157,http://www.crispinfreeman.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
158,http://www.reelradio.com/gifts/frees.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
159,http://www.spookytoms.com/paul_frees_tribute.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
160,http://www.hollowhill.com/gm/library/frees.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
161,http://www.dvdtalk.com/dvdsavant/s74frees.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
162,http://us.imdb.com/name/nm0293659/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
163,http://www.voicechasers.com/database/showactor.php?actorid=1248,0,0,0,0,0,2,2,1,1,1,0,0,0,1
164,http://bakerstreetdozen.com/frewernews.html,0,0,0,0,0,0,0,1,1,1,0,0,0,1
165,http://us.imdb.com/name/nm0001242/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
166,http://www.geocities.com/enchantedforest/dell/8545/va.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
167,http://www.angelfire.com/ut/rtoons/actors.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
168,http://www.geocities.com/hollywood/lot/2636/voiceacting/,0,0,0,0,0,0,2,1,1,1,0,0,0,0
169,http://www.geocities.com/philbass_2000/narrators.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
170,http://doreen.mkbmemorial.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
171,http://www.geocities.com/televisioncity/taping/6785/index.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
172,http://www.behindthevoiceactors.com,0,0,0,0,0,0,0,1,1,1,0,0,0,0
173,http://www.keyframeonline.com/kf.php?op=voic,0,0,0,0,0,2,0,1,1,1,0,0,0,1
174,http://www.voicechasers.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
175,http://us.imdb.com/name/nm0304000/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
176,http://www.taoslandandfilm.com/bradentnwkly.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
177,http://us.imdb.com/name/nm0004951/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
178,http://kathygarver.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
179,http://us.imdb.com/name/nm0308744/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
180,http://www.dickgautier.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
181,http://www.dangilvezan.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
182,http://us.imdb.com/name/nm0319737/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
183,http://us.imdb.com/name/nm0330015/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
184,http://www.tv-now.com/stars/gotfried.html,0,0,0,1,0,2,0,1,1,1,0,0,0,1
185,http://www.cdaccess.com/html/pc/midmovie.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
186,http://genetic_mishap.tripod.com/landofthreenamedpeople/,0,0,0,0,0,0,2,1,1,1,0,0,0,1
187,http://www.angelfire.com/celeb/starzbios/gottfried_g.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
188,http://us.imdb.com/name/nm0331906/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
189,http://www-tech.mit.edu/v110/n37/gilber.37a.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
190,http://www-tech.mit.edu/v110/n38/lsc.38a.html,0,0,0,1,0,1,0,1,1,1,0,0,0,0
191,http://www.octopusmediaink.com/gilbertgottfried.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
192,http://citypaper.net/articles/022996/article001.shtml,0,0,0,0,0,0,0,1,1,1,0,0,0,1
193,http://jam.canoe.ca/movies/artists/g/gottfried_gilbert/1997/02/21/758674.html,0,0,0,0,0,2,1,1,1,1,0,0,0,1
194,http://www.voicechasers.com/database/showactor.php?actorid=2148,0,0,0,0,0,2,2,1,1,1,0,0,0,1
195,http://www.kylehebert.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
196,http://www.post-gazette.com/magazine/19990223voicetalent1.asp,0,0,0,1,0,2,2,1,1,1,0,0,0,0
197,http://www.serkworks.com/roommates/index.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
198,http://www.armory.com/~keeper/jesshirt.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
199,http://www.voicechasers.com/database/showactor.php?actorid=1220,0,0,0,0,0,2,2,1,1,1,0,0,0,1
200,http://docharris.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
201,http://www.lushmedia.co.uk/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
202,http://www.dav-productions.com/,0,0,0,1,0,0,0,1,1,1,0,1,0,1
203,http://www.ccvideo.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
204,http://www.blueyed.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
205,http://www.koalatv.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
206,http://www.goaggressive.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
207,http://www.emblemma.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
208,http://www.killingtimeproductions.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
209,http://www.rollingrproductions.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
210,http://www.boutwellstudios.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
211,http://www.blindruckus.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
212,http://www.roadrecords.com/clientlist.html,0,0,0,0,0,2,0,1,1,1,0,1,0,1
213,http://www.coupestudios.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
214,http://www.kellogg-rice.com,0,0,0,1,0,0,0,1,1,1,0,0,0,1
215,http://www.sarley.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
216,http://www.deadlyproductions.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
217,http://www.rickaudio.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
218,http://www.fmsystems.net,0,0,0,0,0,0,0,1,1,1,0,0,0,1
219,http://www.gamebeatinc.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
220,http://members.tripod.com/kcepap/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
221,http://www.loftinpro.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
222,http://www.noisefloor.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
223,http://www.wavegroup.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
224,http://www.audiolinks.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
225,http://business.fortunecity.com/tisch/809/gold.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,1
226,http://www.harkproductions.com/audio.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
227,http://www.loree-nelson.com,0,0,0,1,0,0,0,1,1,1,0,0,0,1
228,http://www.thilldesign.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
229,http://www.cgdesign.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
230,http://www.moonaluna.net,0,0,0,0,0,0,0,1,1,1,0,0,0,1
231,http://www.rjbstudio.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
232,http://www.folioinc.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
233,http://www.colorpagesinc.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
234,http://www.svengoody.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
235,http://www.doclivingston.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
236,http://www.broadsideinteractive.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
237,http://www.celticharper.com/wolfhawk.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
238,http://www.copelandesign.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
239,http://www.gilmourcreative.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
240,http://www.twentyfirst.co.uk,0,0,0,0,0,2,0,1,1,1,0,0,1,1
241,http://www.blacktide.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
242,http://www.magusgraphics.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
243,http://www.geocities.com/svendesign/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
244,http://www.graphicsillustrated.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
245,http://sullivancreative.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
246,http://www.thincgrafx.com/,0,0,0,0,0,0,0,1,1,1,0,1,1,1
247,http://www.rappyco.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
248,http://www.vcpresentations.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
249,http://www.philipperaimbault.com,0,0,0,0,0,0,0,1,1,1,0,0,1,1
250,http://www.jandjgraphics.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
251,http://www.transmediaproject.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
252,http://www.informationexperts.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
253,http://www.pluribusmedia.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
254,http://www.adaptivedesign.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
255,http://www.logodesignonline.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
256,http://www.pentagonstudios.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
257,http://www.cre8tivproductions.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
258,http://www.stevensonsharpe.co.uk,0,0,0,0,0,2,0,1,1,1,0,1,0,1
259,http://millercreative.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
260,http://www.e-nimation.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
261,http://www.springdesigngroup.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
262,http://www.newsdesign.com.hk,0,0,0,0,0,2,0,1,1,1,0,0,0,1
263,http://www.ronelmm.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
264,http://www.themakers.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
265,http://www.mochamedia.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
266,http://www.maksimedia.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
267,http://www.lughstudio.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
268,http://www.osprey.com,0,0,0,0,0,0,0,1,1,1,0,0,0,0
269,http://www.somme.no/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
270,http://www.impactgroup.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
271,http://paulmaple.co.uk/media/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
272,http://www.pennvid.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
273,http://www.cell-media.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
274,http://www.concisegroup.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
275,http://www.picturevideo.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
276,http://www.accelvideo.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
277,http://www.altana.com.ar,0,0,0,0,0,2,0,1,1,1,0,0,0,1
278,http://www.allvid.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
279,http://www.babadigital.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
280,http://www.mcdougalldigital.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
281,http://www.imacron.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
282,http://www.reelized.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
283,http://www.vandongenav.nl,0,0,0,0,0,0,0,1,1,1,0,0,0,1
284,http://www.rubiconproductions.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
285,http://www.visionsoundcomm.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
286,http://www.avrs.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
287,http://www.vldigital.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
288,http://www.videomagicpro.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
289,http://www.swerdlow.co.uk/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
290,http://www.sierrabreeze.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
291,http://www.jnproductions.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
292,http://www.scribblemedia.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
293,http://www.stormshooters.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
294,http://www.bigshoulders.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
295,http://www.1digital.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
296,http://www.manningproductions.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
297,http://www.videocopies.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
298,http://www.cardinal-broadcast.com,0,0,0,1,0,0,0,1,1,1,0,1,1,1
299,http://www.dvfilm.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
300,http://www.parrottastudio.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
301,http://www.pearlmanaudiovideo.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
302,http://www.pagerankers.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
303,http://www.purevisibility.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
304,http://www.pepperjam.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
305,http://www.platinumservices.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
306,http://powerspiritonline.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
307,http://www.project36.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
308,http://www.pageviews.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
309,http://www.podiums.co.uk/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
310,http://www.portlandwebvisibility.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
311,http://www.pagearnold.co.uk/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
312,http://www.quadrapromotions.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
313,http://www.qxest.net/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
314,http://www.quisma.de/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
315,http://www.quirk.biz/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
316,http://www.top-website-promotion.co.uk/,0,0,0,1,0,2,0,1,1,1,0,0,0,1
317,http://www.redcarpetweb.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
318,http://www.rocketlist.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
319,http://www.registersuccess.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
320,http://www.raise-your-sites.co.uk/,0,0,0,1,0,2,0,1,1,1,0,0,0,1
321,http://www.reinventbusiness.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
322,http://www.rainstormconsulting.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
323,http://www.resortwebmarketing.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
324,http://www.rbimedia.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
325,http://www.receptional.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
326,http://www.rankhigh.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
327,http://www.redzoneglobal.net/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
328,http://www.raisemyrank.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
329,http://www.registereverywhere.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
330,http://www.rankingman.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
331,http://www.rankforsales.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
332,http://www.econnects.net/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
333,http://www.rankmagic.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
334,http://www.relevanttraffic.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
335,http://www.ranks.nl/consultancy/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
336,http://www.ranbury.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
337,http://www.rugles.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
338,http://www.redlineseo.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
339,http://www.refreshweb.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
340,http://www.rstwebsolutions.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
341,http://www.reidtechnologies.ca/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
342,http://www.rtproservices.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
343,http://www.room214.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
344,http://www.seo-websitepromotion.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
345,http://www.rankuno.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
346,http://www.roadmap-placement.com/,0,0,0,1,0,0,0,1,1,1,0,0,1,1
347,http://www.rimmkaufman.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
348,http://www.rossjackson.co.uk/,0,0,0,0,0,2,0,1,1,1,0,0,0,1
349,http://www.raspberrymarketing.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
350,http://www.resolutionmedia.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
351,http://www.ranksubmit.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
